method,family,n_assets,seed,goal_mult,hist_goal_hit,hist_terminal_wealth,hist_shortfall,hist_max_drawdown,goal_probability,terminal_wealth,mc_goal_prob,mc_goal_prob_ci_lo,mc_goal_prob_ci_hi,mc_shortfall_mean,mc_mean_wealth,mc_median_wealth,mc_wealth_p05,mc_wealth_p25,mc_wealth_p75,mc_wealth_p95,mean_gross_leverage,max_gross_leverage,mean_net_exposure,max_single_name_weight,turnover,wealth_vol,test_u,train_time_sec,solve_time_sec,nn_param_count
nn_historical_replay,nn,1,1,1.1,True,3.9877123829205345,0.0,-0.44439605737035137,0.524,3.9877123829205345,0.524,0.5027375,0.5455,0.3558369171599219,0.8822612152458348,1.2594094179081181,0.09619423956563179,0.30488010833064944,1.299965907179258,1.330055466385,2.988517088380026,4.9930500984191895,2.500386139943232,2.988517088380026,113.12590074539185,0.4908819131811136,0.0,7.135473768998054,0.0,33921
nn_historical_replay_long_only,nn,1,1,1.1,True,1.1270863976509824,0.0,0.0,0.0,1.1270863976509824,0.0,0.0,0.0,0.06954726648948441,1.0304527335105158,1.0304527336408906,1.0304526102036624,1.0304526847042976,1.0304527837367525,1.0304528594814186,3.807283752593235e-07,4.172325134277344e-07,3.807283752593235e-07,3.807283752593235e-07,5.960464477539063e-08,6.272059547542673e-08,0.0,7.095749985994189,0.0,33921
deep_bsde,nn,1,1,1.1,True,1.404439982465609,0.0,-0.0938387029133777,0.677,1.404439982465609,0.677,0.6547375,0.6952625,0.08847619910869145,1.1461255954545366,1.2387874609983667,0.594938106645425,1.0140240833486462,1.3332049882279906,1.3911045837848093,0.3800714751381186,2.926056385040283,0.31462085662196526,0.3800714751381186,38.568753123283386,0.1124474549608682,0.6720840334892273,18.320832666999195,0.0,47400
pinn,nn,1,1,1.1,True,2.355894601380567,0.0,-0.6431682132825225,0.5475,2.355894601380567,0.5475,0.5262375,0.5702625,0.15615129885963916,1.4028542694799153,1.1859099843108718,0.4666825315801846,0.821852089881861,1.7495799328132564,3.0888935220007903,2.9997221830472425,2.9998321533203125,2.9997221830472425,2.9997221830472425,0.0026998519897460938,0.4968218469932086,0.5684975385665894,17.108683553000446,0.0,8642
actor_critic,nn,1,1,1.1,True,2.349740665799401,0.0,-0.6392753219305711,0.5475,2.349740665799401,0.5475,0.5262375,0.5702625,0.15483833555809487,1.3978823101295024,1.1859434459734963,0.4702175628970145,0.8241667055636035,1.7440297053536564,3.0571807000759708,2.9682719202183967,2.9824318885803223,2.9682719202183967,2.9682719202183967,0.4386100769042969,0.4921913589229233,0.5693765878677368,7.944149249000475,0.0,8834
lstm,nn,1,1,1.1,True,2.318526202347966,0.0,-0.6178629425579434,0.5485,2.318526202347966,0.5485,0.5267125,0.5712625,0.14809401764502467,1.3785720606076737,1.1855285453661462,0.4920189373458782,0.8387461828448204,1.7124043516663954,2.9311799552017455,2.833961130730548,2.8400769233703613,2.833961130730548,2.833961130730548,0.06972265243530273,0.4693155997621232,0.5715076327323914,7.596660754992627,0.0,4641
transformer,nn,1,1,1.1,True,1.717126138050448,0.0,-0.145276451105545,0.7265,1.717126138050448,0.7265,0.7062375,0.7455,0.10784171612687998,1.2081743700541447,1.3309190057807592,0.49090143581588924,1.018058345662733,1.4480976579335567,1.5858991748300082,0.6993529159631302,2.992194175720215,0.6993529159631302,0.6993529159631302,18.94327223300934,0.15438942425054628,0.6711763739585876,31.06033252600173,0.0,17217
es_grpo,nn,1,1,1.1,True,2.3532635682488605,0.0,-0.6430782448173296,0.5475,2.3532635682488605,0.5475,0.5262375,0.5702625,0.15608051219268487,1.4025194566154469,1.185532272294446,0.46803707816419204,0.8223296916076026,1.7487347921289884,3.0886516538090074,2.998548548731638,2.999814748764038,2.998548548731638,2.998548548731638,0.13463521003723145,0.496550418259448,0.57421875,9.280362828008947,0.0,4417
es_grpo_long_only,nn,1,1,1.1,True,1.5722520555322008,0.0,-0.22904531730803734,0.5235,1.5722520555322008,0.5235,0.502975,0.5462625,0.06412084325645358,1.1318796562504068,1.1109209443762258,0.8351420696641202,0.9926862001535841,1.2553699103474663,1.4997165852764291,0.9324910634785742,0.9370802044868469,0.9324910634785742,0.9324910634785742,0.20026689767837524,0.1538707607252805,0.5458984375,3.067129365997971,0.0,4417
fd_1d,fd,1,2,1.1,True,1.2337712156309193,0.0,-0.03632520158413277,0.927,1.2337712156309193,0.927,0.9162375,0.9375,0.0447000992707389,1.0778851394931286,1.1234109191475614,0.6063678577183874,1.117085578638217,1.1294756306988443,1.1379123316652746,0.07277447949831266,1.5726577722350406,0.07277447949831266,0.07277447949831266,5.950752276294059,0.036385324068060006,,0.0,1.0405185559939127,0
fd_merton_multi,fd,1,2,1.1,True,2.049670041811495,0.0,-0.33902703766454634,1.0,2.049670041811495,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.1873793353470247,,0.0,0.00013164499250706285,0
nn_mlp_small,nn,1,2,1.1,True,2.281260882318792,0.0,-0.6163937586143295,0.573,2.281260882318792,0.573,0.5522375,0.5932625,0.13417353091766016,1.4101446949245575,1.1998418089184355,0.5219621676081759,0.8538498476656531,1.7714429584640126,3.0451759572206134,2.7897993861146233,2.860701322555542,2.7897993861146233,2.7897993861146233,0.42026400566101074,0.4642196864551509,0.5731574296951294,5.402088076996733,0.0,1185
nn_mlp_deep,nn,1,2,1.1,True,1.1365227022949789,0.0,-0.037222079125486696,0.9,1.1365227022949789,0.9,0.886,0.9125,0.03448772453383789,1.0915655725012565,1.1298268728000487,0.7560754666013668,1.1284619506136966,1.1302178175474202,1.1304426470644382,0.11913539776161536,1.8731358051300049,-0.023669662700956735,0.11913539776161536,20.071552991867065,0.04176465892407335,0.8771073222160339,16.61891511399881,0.0,6465
nn_policy_net,nn,1,2,1.1,True,2.3559326431684617,0.0,-0.643162644289767,0.572,2.3559326431684617,0.572,0.5512375,0.5912625,0.14337330990040226,1.444687904210217,1.2013199789143973,0.48969168262683277,0.8351297081663729,1.8177193195302812,3.2463655668024924,2.9997231938945714,2.999790668487549,2.9997231938945714,2.9997231938945714,0.002889871597290039,0.49682058758796577,0.5696730017662048,5.925558727001771,0.0,33537
nn_ste_goalreach,nn,1,2,1.1,True,2.3559326431684617,0.0,-0.643162644289767,0.572,2.3559326431684617,0.572,0.5512375,0.5912625,0.14337330990040226,1.444687904210217,1.2013199789143973,0.48969168262683277,0.8351297081663729,1.8177193195302812,3.2463655668024924,2.9997231938945714,2.999790668487549,2.9997231938945714,2.9997231938945714,0.002889871597290039,0.49682058758796577,0.5595703125,5.941416703994037,0.0,33537
nn_digital_hedge,nn,1,2,1.1,True,1.1561284871478714,0.0,-0.010771208583199021,0.031,1.1561284871478714,0.031,0.024,0.038,0.06119447406192286,1.0393441090498734,1.0367235079111445,1.0035445166958317,1.0222195047956641,1.052413639043396,1.0864604945472947,0.0677569407469301,0.10510004311800003,0.0677569407469301,0.0677569407469301,0.08408589661121368,0.011799967985830807,0.05419921875,11.217109474993777,0.0,33537
nn_policy_long_only,nn,1,2,1.1,True,1.6075698428911478,0.0,-0.2452700150769359,0.549,1.6075698428911478,0.549,0.5287375,0.5695,0.06109421584061963,1.1524982429898545,1.123324878631281,0.833521813003045,0.9934897329742476,1.2897325869861025,1.5637262933395333,0.9999956318395055,0.9999957084655762,0.9999956318395055,0.9999956318395055,1.3709068298339844e-06,0.1650877151605755,0.5412893295288086,5.774259404002805,0.0,33537
nn_ste_long_only,nn,1,2,1.1,True,1.6075698575867294,0.0,-0.24527002373488083,0.549,1.6075698575867294,0.549,0.5287375,0.5695,0.06109421774189121,1.1524982505049957,1.123324880946389,0.83352180154941,0.9934897460509381,1.2897326040837431,1.563726301692499,0.9999956755495784,0.999995768070221,0.9999956755495784,0.9999956755495784,1.9669532775878906e-06,0.16508772375962538,0.541015625,7.3357060169946635,0.0,33537
nn_digital_hedge_long_only,nn,1,2,1.1,True,1.2206448457320862,0.0,-0.05434104628585301,0.3,1.2206448457320862,0.3,0.281,0.3195,0.04878467402754972,1.0591486062880524,1.0563440577371437,0.9704424736916505,1.018108470625952,1.1113425797678957,1.1407827247966424,0.22129871546480787,0.3697785437107086,0.22129871546480787,0.22129871546480787,0.2818228378891945,0.03934654166535367,0.3095703125,11.421834009001032,0.0,33537
nn_historical_replay,nn,1,2,1.1,False,0.03727923052711592,1.0627207694728842,-0.9706707772813239,0.295,0.03727923052711592,0.295,0.2765,0.315,0.520338626498398,0.7390144179214266,0.46089895073108955,0.07595498464120021,0.20536782516585927,1.6117384120345202,1.6845096075776809,4.9994784506992325,4.999665260314941,-4.9994784506992325,4.9994784506992325,0.10233449935913086,0.8264917301548473,0.0,7.158463384999777,0.0,33921
nn_historical_replay_long_only,nn,1,2,1.1,True,1.1270863388584833,0.0,0.0,0.0,1.1270863388584833,0.0,0.0,0.0,0.06954727713642041,1.0304527228635798,1.030452721277511,1.0304526433838261,1.0304526891770855,1.030452756764895,1.0304528054153674,2.498353891704806e-07,2.682209014892578e-07,2.498353891704806e-07,2.498353891704806e-07,2.9802322387695312e-08,4.0425599420465456e-08,0.0,7.143842648001737,0.0,33921
deep_bsde,nn,1,2,1.1,True,2.2284508306061404,0.0,-0.6012611960084102,0.5795,2.2284508306061404,0.5795,0.5587375,0.5985,0.12970936769495056,1.393765741264229,1.2057857857192682,0.5312907543187383,0.8644411740415449,1.7718976955533394,2.8969650903167463,2.7002091747018233,2.933560371398926,2.7002091747018233,2.7002091747018233,15.461788415908813,0.4499232400184226,0.5983836650848389,7.194249904001481,0.0,47400
pinn,nn,1,2,1.1,True,2.3559182257827347,0.0,-0.6431878613900427,0.572,2.3559182257827347,0.572,0.5512375,0.5912625,0.14337923129869576,1.4447083936625922,1.2013195595604038,0.4896818113532985,0.8351071690801959,1.8177547428485474,3.2465666065577907,2.9998544614706466,2.9999260902404785,2.9998544614706466,2.9998544614706466,0.0017113685607910156,0.4968430688919401,0.5696684718132019,22.445785079995403,0.0,8642
actor_critic,nn,1,2,1.1,True,1.139722829738749,0.0,-0.038424892809731825,0.896,1.139722829738749,0.896,0.882,0.909,0.035466160484100194,1.0943442273815345,1.1335565288318707,0.7512505913837237,1.1333945393254052,1.133817778443147,1.1349467494932917,0.11903760794976458,1.811835527420044,-0.019384502712173842,0.11903760794976458,20.283606231212616,0.04213634843798676,0.8710505366325378,19.286675679002656,0.0,8834
lstm,nn,1,2,1.1,True,2.289697277836365,0.0,-0.5985334963035855,0.579,2.289697277836365,0.579,0.5585,0.598,0.13052011325092014,1.3978627109409345,1.1998668276596085,0.5319896588439919,0.8623648441191873,1.7492424719552748,2.9490278258131504,2.707495730907763,2.760362386703491,2.707495730907763,2.707495730907763,0.870234489440918,0.4495373487467859,0.5766141414642334,9.230998280996573,0.0,4641
transformer,nn,1,2,1.1,True,1.7542996667696145,0.0,-0.1391991703487454,0.6965,1.7542996667696145,0.6965,0.6772375,0.7155,0.11169829022965706,1.2423642008160791,1.4095106605415317,0.5121251537625667,0.949404734374149,1.5218863159167546,1.6331927381912634,0.673132075599177,2.9845192432403564,0.673132075599177,0.673132075599177,23.20897662639618,0.15657577001051234,0.663474440574646,28.49476257999777,0.0,17217
es_grpo,nn,1,2,1.1,True,1.1354754894995682,0.0,-0.06300548027724084,0.8385,1.1354754894995682,0.8385,0.823,0.8535,0.0381663181769983,1.0949087254192262,1.1292056343819503,0.766074697997749,1.1237376510049932,1.1369138968370076,1.1683891839586553,0.22616889405606397,1.80220365524292,-0.044133458564530555,0.22616889405606397,25.28866183757782,0.065951781214017,0.8251953125,6.339506500007701,0.0,4417
es_grpo_long_only,nn,1,2,1.1,True,1.6059010916305396,0.0,-0.24458127912298566,0.5475,1.6059010916305396,0.5475,0.527,0.5685,0.06099062359518205,1.1521169602498402,1.1231795836226128,0.8340525212216683,0.9936896781707582,1.2890022901068647,1.5618926661209287,0.9968069297757315,0.9974551200866699,0.9968069297757315,0.9968069297757315,0.013850688934326172,0.16459403740770737,0.5322265625,7.8176316099998076,0.0,4417
fd_1d,fd,1,3,1.1,True,1.2337712156309193,0.0,-0.03632520158413277,0.927,1.2337712156309193,0.927,0.9162375,0.9375,0.0447000992707389,1.0778851394931286,1.1234109191475614,0.6063678577183874,1.117085578638217,1.1294756306988443,1.1379123316652746,0.07277447949831266,1.5726577722350406,0.07277447949831266,0.07277447949831266,5.950752276294059,0.036385324068060006,,0.0,1.0405185559939127,0
fd_merton_multi,fd,1,3,1.1,True,2.049670041811495,0.0,-0.33902703766454634,1.0,2.049670041811495,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.1873793353470247,,0.0,0.00013164499250706285,0
nn_mlp_small,nn,1,3,1.1,True,1.139197008394685,0.0,-0.03806682637520453,0.897,1.139197008394685,0.897,0.8845,0.909,0.032754785420899435,1.0960822998850903,1.1325586297382402,0.7679214794602336,1.132336229953474,1.1327077579999298,1.1334150671333976,0.12712446759589277,1.692263126373291,-0.021075428362509505,0.12712446759589277,19.601115465164185,0.04277303084223615,0.8792116641998291,14.694745098997373,0.0,1185
nn_mlp_deep,nn,1,3,1.1,True,1.1407684491371333,0.0,-0.04205633809135334,0.91,1.1407684491371333,0.91,0.8977375,0.9215,0.034962613935628585,1.0949487311063717,1.1339002382365413,0.7136397537230236,1.1318201584549996,1.1347353197861236,1.1351685590991154,0.12669649930735727,1.9916691780090332,-0.020537776852128518,0.12669649930735727,22.162165105342865,0.046073540342768074,0.8802217245101929,15.958940087992232,0.0,6465
nn_policy_net,nn,1,3,1.1,True,1.1358208420018454,0.0,-0.040986583451878555,0.913,1.1358208420018454,0.913,0.9007375,0.9245,0.03415183808404951,1.0928049947580316,1.1292503086282273,0.7311289492126758,1.1286761291165246,1.1294660289037464,1.1309551046110948,0.13782372124752595,1.974900722503662,-0.028760580814892973,0.13782372124752595,21.934937119483948,0.046995332009118686,0.8835710287094116,15.972401557010016,0.0,33537
nn_ste_goalreach,nn,1,3,1.1,True,1.1358208420018454,0.0,-0.040986583451878555,0.913,1.1358208420018454,0.913,0.9007375,0.9245,0.03415183808404951,1.0928049947580316,1.1292503086282273,0.7311289492126758,1.1286761291165246,1.1294660289037464,1.1309551046110948,0.13782372124752595,1.974900722503662,-0.028760580814892973,0.13782372124752595,21.934937119483948,0.046995332009118686,0.8876953125,15.899659927992616,0.0,33537
nn_digital_hedge,nn,1,3,1.1,True,1.1626272313264894,0.0,-0.016284004364691573,0.041,1.1626272313264894,0.041,0.0322375,0.0505,0.058884275544317806,1.0421058407700998,1.0384427931369589,0.9977491546666101,1.023905552332201,1.0580935627474384,1.0965634939361364,0.08596792705171737,0.14410310983657837,0.08596792705171737,0.08596792705171737,0.12890319526195526,0.01538125986874031,0.05029296875,11.396248998993542,0.0,33537
nn_policy_long_only,nn,1,3,1.1,True,1.6075714431330572,0.0,-0.24527081878112378,0.5575,1.6075714431330572,0.5575,0.537,0.5787625,0.06024299375915037,1.1490439141608468,1.1286831110373874,0.841730600119441,0.9956861080900832,1.2787208047116225,1.539063302134812,0.99999892254967,0.999998927116394,0.99999892254967,0.99999892254967,1.5497207641601562e-06,0.1650882578545115,0.5529683828353882,12.057002133995411,0.0,33537
nn_ste_long_only,nn,1,3,1.1,True,1.6075714431330572,0.0,-0.24527081878112378,0.5575,1.6075714431330572,0.5575,0.537,0.5787625,0.06024299375915037,1.1490439141608468,1.1286831110373874,0.841730600119441,0.9956861080900832,1.2787208047116225,1.539063302134812,0.99999892254967,0.999998927116394,0.99999892254967,0.99999892254967,1.5497207641601562e-06,0.1650882578545115,0.5537109375,13.031692454009317,0.0,33537
nn_digital_hedge_long_only,nn,1,3,1.1,True,1.2398340193665076,0.0,-0.07065097715735824,0.2855,1.2398340193665076,0.2855,0.265,0.3037625,0.04546309090156697,1.06394913123302,1.0698685368685017,0.9669686561575659,1.0206173006958101,1.1051489642944101,1.1598621499992054,0.27139374819857565,0.4592677354812622,0.27139374819857565,0.27139374819857565,0.34661491215229034,0.04884664348361042,0.28466796875,11.17209214399918,0.0,33537
nn_historical_replay,nn,1,3,1.1,False,0.037235961145390815,1.0627640388546093,-0.9707063878077693,0.127,0.037235961145390815,0.127,0.1127375,0.1422625,0.6160647489409473,0.5830762979571202,0.3857532133388048,0.08076952521173816,0.2054372579240542,0.718581277508854,1.6786610799387471,4.999935191424925,4.999952793121338,-4.999935191424925,4.999935191424925,0.0024085044860839844,0.8265893027446639,0.0,7.19939528600662,0.0,33921
nn_historical_replay_long_only,nn,1,3,1.1,True,1.1270863850306923,0.0,0.0,0.0,1.1270863850306923,0.0,0.0,0.0,0.06954726560298506,1.030452734397015,1.0304527339478078,1.0304526258185576,1.0304526881266685,1.0304527796605951,1.0304528482974828,3.5762786865234375e-07,3.5762786865234375e-07,3.5762786865234375e-07,3.5762786865234375e-07,0.0,5.8985696504434675e-08,0.0,7.314759517001221,0.0,33921
deep_bsde,nn,1,3,1.1,True,1.6214965808655921,0.0,-0.09647744220935672,0.6985,1.6214965808655921,0.6985,0.6782375,0.7185,0.09841024953273288,1.2454397766248757,1.3875112554453013,0.5568872092803268,0.9960107177118962,1.5482862069224985,1.5937273319756795,0.48931126570820216,2.9349091053009033,0.452850154620498,0.48931126570820216,37.93399631977081,0.13154730591760025,0.6413663625717163,12.883435602998361,0.0,47400
pinn,nn,1,3,1.1,True,1.1975463773244253,0.0,-0.13291208325748316,0.778,1.1975463773244253,0.778,0.7602375,0.795,0.053834090953825735,1.134987635486097,1.1892808802788921,0.6848977868743367,1.1279112234248232,1.218728270720003,1.2965647292770257,0.3901627754097554,2.142810583114624,0.0014563816696850221,0.3901627754097554,25.338351845741272,0.0911929289093747,0.7793911695480347,61.420054949005134,0.0,8642
actor_critic,nn,1,3,1.1,True,1.1637740049766696,0.0,-0.05181788810494781,0.848,1.1637740049766696,0.848,0.8332375,0.8627625,0.0401358344302099,1.1119319963411345,1.1559783524290093,0.7459201840302481,1.145175922781267,1.1627964257727423,1.1890558887239786,0.2136959418135496,1.730621337890625,-0.01775669061129366,0.2136959418135496,21.228158593177795,0.06106179795130813,0.8300131559371948,19.421684761007782,0.0,8834
lstm,nn,1,3,1.1,True,1.2080492704420966,0.0,-0.05606888030285184,0.823,1.2080492704420966,0.823,0.807,0.839025,0.04262685567739948,1.1192637627101594,1.171570565870351,0.693518318663948,1.1330188922475473,1.1887702556106343,1.2144054452724062,0.24489167454230845,2.2498252391815186,-0.012739170546555401,0.24489167454230845,13.241535663604736,0.06294082426861432,0.7671353816986084,20.471030001994222,0.0,4641
transformer,nn,1,3,1.1,True,1.6276236882226196,0.0,-0.12253863714543534,0.7185,1.6276236882226196,0.7185,0.697,0.7377625,0.1060580620724378,1.244221627727993,1.4158590328942866,0.5136797334722536,1.0042708876329447,1.511615037773702,1.5666189427728856,0.47174607930491813,2.9896836280822754,0.4467426998105215,0.47174607930491813,17.857629656791687,0.13569352522617192,0.6650789976119995,24.305959231991437,0.0,17217
es_grpo,nn,1,3,1.1,True,1.4332619964686262,0.0,-0.6204674505358174,0.618,1.4332619964686262,0.618,0.5985,0.638,0.23150360205988835,0.9171875411059891,1.1161343678513742,0.13748742911152148,0.5735020362100284,1.1402818367163543,1.2829538992769216,2.3135637801084945,4.9359564781188965,-1.3048083066347227,2.3135637801084945,83.12875521183014,0.5097180498068933,0.6181640625,7.405607638997026,0.0,4417
es_grpo_long_only,nn,1,3,1.1,True,1.597579754107494,0.0,-0.24183674661121546,0.5555,1.597579754107494,0.5555,0.5352375,0.5757625,0.05965093831496725,1.1470350660530366,1.1278117988409342,0.8453092209032802,0.9969895032370433,1.2749439861196845,1.5295848716064946,0.9820188291037261,0.9904046058654785,0.9820188291037261,0.9820188291037261,0.09001374244689941,0.16243153797201831,0.552734375,4.818517121006153,0.0,4417
fd_1d,fd,1,4,1.1,True,1.2337712156309193,0.0,-0.03632520158413277,0.927,1.2337712156309193,0.927,0.9162375,0.9375,0.0447000992707389,1.0778851394931286,1.1234109191475614,0.6063678577183874,1.117085578638217,1.1294756306988443,1.1379123316652746,0.07277447949831266,1.5726577722350406,0.07277447949831266,0.07277447949831266,5.950752276294059,0.036385324068060006,,0.0,1.0405185559939127,0
fd_merton_multi,fd,1,4,1.1,True,2.049670041811495,0.0,-0.33902703766454634,1.0,2.049670041811495,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.1873793353470247,,0.0,0.00013164499250706285,0
nn_mlp_small,nn,1,4,1.1,True,1.1447001544816535,0.0,-0.040567204222313635,0.8505,1.1447001544816535,0.8505,0.8352375,0.865,0.0380638976040008,1.0963191153995777,1.1373179191813123,0.7466442655963974,1.1331742438599206,1.1412929899527726,1.1576486809558042,0.17229522988570864,1.5436172485351562,-0.025566766689072793,0.17229522988570864,19.54037767648697,0.05029070281497351,0.8470042943954468,15.440731486000004,0.0,1185
nn_mlp_deep,nn,1,4,1.1,True,1.1378348869088337,0.0,-0.04467329557064115,0.892,1.1378348869088337,0.892,0.8772375,0.9052625,0.03663421132665619,1.0915533948097917,1.1305320981339961,0.7467285774199659,1.1290194569647163,1.1310923852939734,1.1330798608410426,0.1483294670854635,2.0227813720703125,-0.029019690864714818,0.1483294670854635,22.78597468137741,0.050844602131818045,0.8804888725280762,16.728141477986355,0.0,6465
nn_policy_net,nn,1,4,1.1,True,1.1349513689633766,0.0,-0.03729363414108644,0.9,1.1349513689633766,0.9,0.8862375,0.9135,0.035032707817925425,1.0892502455492172,1.127866467268766,0.7570544140575596,1.125943235838546,1.1285413544961942,1.128955679136001,0.12158712296936643,1.8992424011230469,-0.02578968954323536,0.12158712296936643,20.272151827812195,0.0423338448776457,0.8882690668106079,16.75897755099868,0.0,33537
nn_ste_goalreach,nn,1,4,1.1,True,1.1349513689633766,0.0,-0.03729363414108644,0.9,1.1349513689633766,0.9,0.8862375,0.9135,0.035032707817925425,1.0892502455492172,1.127866467268766,0.7570544140575596,1.125943235838546,1.1285413544961942,1.128955679136001,0.12158712296936643,1.8992424011230469,-0.02578968954323536,0.12158712296936643,20.272151827812195,0.0423338448776457,0.8974609375,16.761220115004107,0.0,33537
nn_digital_hedge,nn,1,4,1.1,True,1.1571322025689204,0.0,-0.011046868356253015,0.0295,1.1571322025689204,0.0295,0.0225,0.038,0.06215606164890968,1.038553055741897,1.0358644352684068,0.9994055846664096,1.0203209478638868,1.0539037156937447,1.08717699247643,0.06899061535498989,0.10909542441368103,0.06899061535498989,0.06899061535498989,0.06733731552958488,0.01204803770396715,0.0595703125,11.14496682799654,0.0,33537
nn_policy_long_only,nn,1,4,1.1,True,1.6075712927155377,0.0,-0.24527073136169175,0.537,1.6075712927155377,0.537,0.515,0.556,0.06375410182684282,1.1450208150886945,1.1185258864446366,0.8263693328733783,0.9905761541343152,1.2834567248178328,1.5283119251692485,0.9999985694885254,0.9999985694885254,0.9999985694885254,0.9999985694885254,0.0,0.16508820011414244,0.5457830429077148,12.776535141994827,0.0,33537
nn_ste_long_only,nn,1,4,1.1,True,1.6075712927155377,0.0,-0.24527073136169175,0.537,1.6075712927155377,0.537,0.515,0.556,0.06375410182684282,1.1450208150886945,1.1185258864446366,0.8263693328733783,0.9905761541343152,1.2834567248178328,1.5283119251692485,0.9999985694885254,0.9999985694885254,0.9999985694885254,0.9999985694885254,0.0,0.16508820011414244,0.5400390625,13.015478492990951,0.0,33537
