method,family,n_assets,seed,goal_mult,hist_goal_hit,hist_terminal_wealth,hist_shortfall,hist_max_drawdown,goal_probability,terminal_wealth,mc_goal_prob,mc_goal_prob_ci_lo,mc_goal_prob_ci_hi,mc_shortfall_mean,mc_mean_wealth,mc_median_wealth,mc_wealth_p05,mc_wealth_p25,mc_wealth_p75,mc_wealth_p95,mean_gross_leverage,max_gross_leverage,mean_net_exposure,max_single_name_weight,turnover,wealth_vol,test_u,train_time_sec,solve_time_sec,nn_param_count
nn_historical_replay,nn,10,1,1.1,True,1.3951353252909762,0.0,-0.49526152575428073,0.613,1.3951353252909762,0.613,0.5917375,0.631,0.15711397959240583,1.0725605446278828,1.2284884910136902,0.3760009574979267,0.8264024820321451,1.312499535903357,1.430889385068944,6.96645044545036,8.000000000000002,-3.0335495545496394,2.0837428430793605,457.3275408793961,0.36794100513217726,1.0,7.28870808800275,0.0,35082
nn_historical_replay_long_only,nn,10,1,1.1,True,2.221843686864453,0.0,-0.6111121131342141,0.7035,2.221843686864453,0.7035,0.6837125000000001,0.7247625,0.07401266237548851,1.5396480570559037,1.3833379913748562,0.6743405663419719,1.0266110329465754,1.8839420822605484,2.895043513535343,1.998863278870559,1.9988661110401154,1.998863278870559,0.9993786902570013,0.0001983642578125,0.4606771949353751,1.0,7.222720956997364,0.0,35082
deep_bsde,nn,10,1,1.1,True,1.5389740435928954,0.0,-0.26976593656858916,0.835,1.5389740435928954,0.835,0.8187375,0.8512625,0.09635808923154562,1.2241361339545673,1.2744932632933068,0.3457032012307204,1.1977199558234453,1.3922737106703202,1.7086285673942823,7.999944482395305,8.000000000000002,-2.0000555176046952,2.2929373963752884,239.02129719980198,0.2681623582392033,0.8550245761871338,35.68446904499433,0.0,59280
pinn,nn,10,1,1.1,True,2.0407266684680345,0.0,-0.244204227144174,0.873,2.0407266684680345,0.873,0.858,0.8867625,0.03868540265864509,1.267822179072144,1.2792968969663647,0.7266121138716742,1.1900373282980006,1.385347827135581,1.6236118786878095,8.0,8.000000000000002,-2.0,2.304626395232816,58.843892569684776,0.2004748531695422,0.8567177653312683,43.609546941996086,0.0,9227
actor_critic,nn,10,1,1.1,True,2.072268961213688,0.0,-0.2656951015349346,0.864,2.072268961213688,0.864,0.8492375,0.878,0.06258159361167873,1.3075200895069834,1.343317157182343,0.5256347637795532,1.2444282591341538,1.4575991770540853,1.7412043663787822,8.0,8.000000000000002,-2.0,2.4098245820430706,78.9044178820545,0.23819048392306882,0.8625826239585876,20.10557142998732,0.0,9419
lstm,nn,10,1,1.1,True,5.153949329062369,0.0,-0.3675709608419345,0.785,5.153949329062369,0.785,0.7687375,0.8027625,0.046724163632439954,1.4164829057903425,1.3935986478751914,0.7504278675606805,1.1375527836891866,1.6608635382571282,2.1405004424781024,8.0,8.000000000000002,-2.0,2.5956954728125963,27.344689892996758,0.2963833401591546,0.7898516654968262,20.527290386002278,0.0,4938
transformer,nn,10,1,1.1,True,4.681407933301886,0.0,-0.34443272998733854,0.7475,4.681407933301886,0.7475,0.7295,0.7647625,0.07395373478899793,1.5176254518098105,1.4989727318153574,0.6246623308163792,1.0944525818020265,1.9121369299678355,2.479281820363838,8.0,8.000000000000002,-2.0,2.5546436124723035,55.65191809618475,0.3165051133597953,0.679385781288147,24.384954305001884,0.0,17514
es_grpo,nn,10,1,1.1,True,3.4701150065635815,0.0,-0.3083698929677515,0.782,3.4701150065635815,0.782,0.764,0.7997625,0.04613737332677707,1.358728884648214,1.3573438323082563,0.777835106691737,1.1340935839387094,1.583719184723441,1.9329438674098542,8.0,8.000000000000002,-2.0,2.2566706419407403,41.35128987685865,0.23636370469092688,0.791015625,5.002409327003988,0.0,5002
es_grpo_long_only,nn,10,1,1.1,True,1.392523104125847,0.0,-0.6658965868674169,0.7605,1.392523104125847,0.7605,0.741,0.7777625,0.04930955119786964,1.498744020314466,1.4028627192329752,0.780131564065286,1.1178605228794334,1.7998829501164788,2.506614429001655,2.45583947330565,2.678908944129944,2.45583947330565,0.9208265510957633,12.446276247501373,0.4226406783784698,0.7265625,11.236750269003096,0.0,5002
fd_nd,fd,10,2,1.1,True,1.245979725917183,0.0,-0.10925245903191527,0.901,1.245979725917183,0.901,0.8877375,0.9142625,0.036415492499264145,1.0982776152883362,1.1347022005965477,0.7363681038624256,1.1181881350946896,1.1505178363023327,1.1694555462465754,1.5335550516692065,8.000000000000002,-0.06958202033653896,0.2624117243583805,303.4250407392731,0.09473374987745757,,0.0,2.283113134006271,0
fd_merton_multi,fd,10,2,1.1,True,1.5418531631187347,0.0,-0.02188869481519473,1.0,1.5418531631187347,,,,,,,,,,,1.0,1.0,0.02774055765295558,0.22187787289251332,0.0,0.031915269350295,,0.0,0.00012062401219736785,0
nn_mlp_small,nn,10,2,1.1,True,3.837544113085309,0.0,-0.32850789475610365,0.805,3.837544113085309,0.805,0.7875,0.82,0.04334844298693424,1.4082052034031094,1.4119710282502598,0.7635668416285062,1.1697260476444518,1.638923980449342,2.0326181717755385,8.0,8.000000000000002,-2.0,2.435872946535966,35.743897608377424,0.2700733883401677,0.8007639646530151,15.735727053004666,0.0,1482
nn_mlp_deep,nn,10,2,1.1,True,2.010579863823958,0.0,-0.18422160031821921,0.8975,2.010579863823958,0.8975,0.886,0.909,0.04396165674651863,1.2748425706317388,1.3090075533596806,0.6309554003546993,1.225250229248897,1.3990997730213954,1.5575127695072526,8.0,8.000000000000002,-2.0,2.56664056744998,53.989133370185485,0.20037427709133843,0.8590983152389526,17.178991021006368,0.0,6762
nn_policy_net,nn,10,2,1.1,True,1.3741701120538037,0.0,-0.2656978596881737,0.902,1.3741701120538037,0.902,0.8887375,0.9145,0.04141752830953193,1.230771390506375,1.2595588281335195,0.6636479453595919,1.1957632949083685,1.3276271459629816,1.4879696401756113,8.0,8.000000000000002,-2.0,2.6218893058880375,101.31181505040287,0.2034656613544881,0.8720371723175049,17.251048760008416,0.0,34698
nn_ste_goalreach,nn,10,2,1.1,True,1.3741701120538037,0.0,-0.2656978596881737,0.902,1.3741701120538037,0.902,0.8887375,0.9145,0.04141752830953193,1.230771390506375,1.2595588281335195,0.6636479453595919,1.1957632949083685,1.3276271459629816,1.4879696401756113,8.0,8.000000000000002,-2.0,2.6218893058880375,101.31181505040287,0.2034656613544881,0.869140625,17.08227624600113,0.0,34698
nn_digital_hedge,nn,10,2,1.1,True,1.2254490325021163,0.0,-0.15776518725175304,0.622,1.2254490325021163,0.622,0.6015,0.6422625,0.025024999821813186,1.1484105002169445,1.1269083627015433,0.9819799710035618,1.059843445880828,1.219774072854732,1.380076255425289,2.2873774419774984,4.756781108677387,0.06345328663508246,0.507518314410798,24.67861621826887,0.10485821268030318,0.64697265625,14.7817477589997,0.0,33537
nn_policy_long_only,nn,10,2,1.1,True,1.8480101325009333,0.0,-0.33556987179326503,0.695,1.8480101325009333,0.695,0.6747375,0.7135,0.04218663362700936,1.2667365706607876,1.2370812785334855,0.8496755035086201,1.0649520099560446,1.4457473312615043,1.7715213869842654,1.0000523709539157,1.0000527203083038,1.0000523709539157,0.999969179772619,1.055002212524414e-05,0.23919995849832787,0.6662890911102295,16.68341839200002,0.0,34698
nn_ste_long_only,nn,10,2,1.1,True,1.8479904956428623,0.0,-0.3355758821309044,0.695,1.8479904956428623,0.695,0.6747375,0.7135,0.04218671900446504,1.266737059041668,1.2370821149711209,0.8496746873733653,1.064950230465191,1.4457465920423234,1.7715244520122284,1.0000830654481156,1.000083476305008,1.0000830654481156,0.9999631251268719,1.0788440704345703e-05,0.23920076685273117,0.6982421875,6.548696147990995,0.0,34698
nn_digital_hedge_long_only,nn,10,2,1.1,True,1.122162224928767,0.0,-0.25360955147802555,0.56,1.122162224928767,0.56,0.5397375,0.5812625,0.032923271543437244,1.1352719953472066,1.1275887494630454,0.9606077625025201,1.0425677107256384,1.2053587557657295,1.3822781487242553,0.6437650693293234,1.0000001266598701,0.6437650693293234,0.26810810872867924,12.161708254367113,0.10434522386785527,0.58935546875,11.266120476007927,0.0,33537
nn_historical_replay,nn,10,2,1.1,True,1.471980013216096,0.0,-0.46792505276782814,0.6135,1.471980013216096,0.6135,0.594,0.6335,0.14493909947002437,1.091175974450459,1.2037297629781891,0.4226021604968846,0.854048174286179,1.3202542323230617,1.4985610630444568,6.980575722841481,8.000000000000002,-3.019424277158519,1.9321260107760088,402.8672196347619,0.3176080411086046,1.0,6.740379807000863,0.0,35082
nn_historical_replay_long_only,nn,10,2,1.1,True,2.2219345758983113,0.0,-0.6111066027253651,0.7105,2.2219345758983113,0.7105,0.690475,0.7287625,0.06955807963514246,1.5295483471213915,1.3793952587025742,0.6792004673363153,1.0524831604553704,1.8972439310778169,2.8156193572463977,1.9988470624928452,1.9988502264022827,1.9988470624928452,0.9997451435867234,0.00018846988677978516,0.4606831887335615,1.0,7.350027182998019,0.0,35082
deep_bsde,nn,10,2,1.1,True,1.5983848298041314,0.0,-0.37527657719880414,0.797,1.5983848298041314,0.797,0.7795,0.8135,0.12031662957030291,1.2236429414264829,1.3121333434885227,0.30376288978139426,1.205133108954891,1.434623147801465,1.7309195529374475,7.995883679745802,8.000000000000002,-1.996409930755843,2.1692237355801955,237.7864825480019,0.3003590007860943,0.8721133470535278,36.41848520700296,0.0,59280
pinn,nn,10,2,1.1,True,2.243989880512414,0.0,-0.17182376708637082,0.8735,2.243989880512414,0.8735,0.8595,0.887,0.0343229824031197,1.293411242410824,1.3146792336344453,0.8315869785757466,1.2045450239711961,1.4280900400398382,1.625495625568018,8.0,8.000000000000002,-2.0,2.529343774374284,48.20086964910931,0.18753328484652748,0.8449780941009521,63.81111371800944,0.0,9227
actor_critic,nn,10,2,1.1,True,2.583221339799121,0.0,-0.3000469985753065,0.869,2.583221339799121,0.869,0.8545,0.8832625,0.0537837592081648,1.3251073153948656,1.351430062530467,0.573301811386625,1.2247809874803455,1.492805295088125,1.7755384560486274,8.0,8.000000000000002,-2.0,2.197413899175461,56.88475196587545,0.24253369895078442,0.832678496837616,19.76105712399294,0.0,9419
lstm,nn,10,2,1.1,True,3.824667410290949,0.0,-0.3551553116972185,0.8,3.824667410290949,0.8,0.7825,0.8172625,0.042458506136088675,1.4017818416023988,1.3959749060403759,0.7806680004075528,1.1618275760619963,1.6419301749700936,2.0376982377163935,8.0,8.000000000000002,-2.0,2.4309722462155308,32.65292940960055,0.2720276903415746,0.7913483381271362,20.849538288995973,0.0,4938
transformer,nn,10,2,1.1,True,1.3449881266800152,0.0,-0.3304339634330776,0.9145,1.3449881266800152,0.9145,0.903,0.9265,0.04665723544814132,1.2170354780453052,1.2555936052747723,0.5759160216763491,1.198284008843932,1.3215048375112246,1.4363817682287896,8.0,8.000000000000002,-2.0,2.628366496892738,80.25668568444627,0.19037406703083326,0.8891215920448303,107.70259774099395,0.0,17514
es_grpo,nn,10,2,1.1,True,2.2422890329406524,0.0,-0.1892540025749717,0.8525,2.2422890329406524,0.8525,0.837475,0.8675,0.03692504854649474,1.291815702266888,1.3117754098654197,0.794851103333532,1.1868467052166305,1.4388923036609729,1.6573066225178026,8.0,8.000000000000002,-2.0,2.5798074203424677,61.49287788737982,0.18522056692294386,0.83203125,7.201159402000485,0.0,5002
es_grpo_long_only,nn,10,2,1.1,True,1.6752922883180486,0.0,-0.6380933380455918,0.7795,1.6752922883180486,0.7795,0.762,0.7975,0.04692713081512937,1.4610589929697093,1.4124730414439428,0.7544731924730709,1.1445518072544982,1.7566753310615069,2.2592643785397506,2.4896170968440043,2.6636069118976593,2.4896170968440043,0.9769818628605326,24.501494228839874,0.42320453463149843,0.6962890625,8.440849117992911,0.0,5002
fd_nd,fd,10,3,1.1,True,1.245979725917183,0.0,-0.10925245903191527,0.901,1.245979725917183,0.901,0.8877375,0.9142625,0.036415492499264145,1.0982776152883362,1.1347022005965477,0.7363681038624256,1.1181881350946896,1.1505178363023327,1.1694555462465754,1.5335550516692065,8.000000000000002,-0.06958202033653896,0.2624117243583805,303.4250407392731,0.09473374987745757,,0.0,2.283113134006271,0
fd_merton_multi,fd,10,3,1.1,True,1.5418531631187347,0.0,-0.02188869481519473,1.0,1.5418531631187347,,,,,,,,,,,1.0,1.0,0.02774055765295558,0.22187787289251332,0.0,0.031915269350295,,0.0,0.00012062401219736785,0
nn_mlp_small,nn,10,3,1.1,True,2.1183490057028354,0.0,-0.21632227867661724,0.8725,2.1183490057028354,0.8725,0.8575,0.886525,0.04120729652918957,1.3130185021260585,1.3495691754665526,0.7403340809175223,1.225189519701745,1.4578264730913126,1.655746200727587,8.0,8.000000000000002,-2.0,2.4789950396085025,58.11681360164682,0.2280576813190022,0.854509174823761,15.42559565899137,0.0,1482
nn_mlp_deep,nn,10,3,1.1,True,1.5442792751524996,0.0,-0.22326166116701596,0.8895,1.5442792751524996,0.8895,0.874,0.9035,0.03367370643901406,1.227572904486968,1.244966288942911,0.8287213888209418,1.1849141943451955,1.3168588514587154,1.4747442437382154,8.0,8.000000000000002,-2.0,2.5685788857810747,60.08165987875502,0.21164480511467826,0.8786979913711548,16.473975590997725,0.0,6762
nn_policy_net,nn,10,3,1.1,True,2.004239796783349,0.0,-0.17948906177300405,0.891,2.004239796783349,0.891,0.876475,0.9045,0.04772571078607302,1.2733159152425597,1.3101011138071625,0.6210421103764399,1.2189470689460447,1.4053549753427284,1.5909534891929118,8.0,8.000000000000002,-2.0,2.5050140514657278,50.61569969611147,0.17433053147717337,0.870823323726654,16.505459628999233,0.0,34698
nn_ste_goalreach,nn,10,3,1.1,True,2.004239796783349,0.0,-0.17948906177300405,0.891,2.004239796783349,0.891,0.876475,0.9045,0.04772571078607302,1.2733159152425597,1.3101011138071625,0.6210421103764399,1.2189470689460447,1.4053549753427284,1.5909534891929118,8.0,8.000000000000002,-2.0,2.5050140514657278,50.61569969611147,0.17433053147717337,0.87109375,16.513658936994034,0.0,34698
nn_digital_hedge,nn,10,3,1.1,True,1.2648214929357036,0.0,-0.1934142330558255,0.6595,1.2648214929357036,0.6595,0.6362375,0.6792625,0.02521946588462659,1.1723345615498262,1.1513510111052883,0.9624231625714942,1.0682381233570675,1.2566757869929526,1.4442926154751436,2.845549073344588,5.614384561777115,0.07893732060395663,0.631364216940913,28.31991831213236,0.12799711812055403,0.64599609375,14.537307468010113,0.0,33537
nn_policy_long_only,nn,10,3,1.1,True,1.847937170990993,0.0,-0.33554785567894785,0.6935,1.847937170990993,0.6935,0.6725,0.7127625,0.04489188546026367,1.268671870744266,1.2443022405520563,0.8462168197453955,1.0597881282341455,1.4473347336828482,1.7997685379057027,0.9999984996828867,0.9999989867210388,0.9999984996828867,0.9998727940801364,2.244114875793457e-05,0.2391806158206099,0.690113365650177,16.665014080004767,0.0,34698
nn_ste_long_only,nn,10,3,1.1,True,1.847900259185791,0.0,-0.33554422776610704,0.6935,1.847900259185791,0.6935,0.6725,0.7127625,0.04489139258617723,1.2686645337856644,1.2442948559490823,0.846222336558364,1.059788198980195,1.4473272045266548,1.7997478502578645,1.000000712260678,1.000001460313797,1.000000712260678,0.9998348443662349,3.0159950256347656e-05,0.23917460056560416,0.708984375,8.448796105993097,0.0,34698
nn_digital_hedge_long_only,nn,10,3,1.1,False,1.0944506694640979,0.0055493305359022305,-0.28093604725274324,0.6145,1.0944506694640979,0.6145,0.593,0.6357625,0.031354309995012375,1.1455741708527516,1.1283257683140226,0.9495459051918136,1.0485834942762873,1.2200884154422866,1.4038152919885825,0.6774585635952689,1.0000001341104507,0.6774585635952689,0.2801867630499512,14.414079666137695,0.11469319859530347,0.5771484375,14.599904200003948,0.0,33537
nn_historical_replay,nn,10,3,1.1,True,2.1282870975409605,0.0,-0.21043716336208373,0.79,2.1282870975409605,0.79,0.77,0.808,0.0905614480441181,1.2668410351780168,1.379543974856909,0.46563997590678474,1.1931810588602743,1.4782908960917949,1.6361842943717468,8.0,8.000000000000002,-2.0,1.5274370313799135,98.4104412298413,0.20201641873378687,1.0,7.430913777003298,0.0,35082
nn_historical_replay_long_only,nn,10,3,1.1,True,2.221763097582511,0.0,-0.6110722503480379,0.7005,2.221763097582511,0.7005,0.679475,0.7197625,0.07447767025009794,1.5355903648330855,1.4090799223385717,0.6830356147366184,1.0302131259825331,1.9011301137903458,2.855689161523948,1.998643223563237,1.9986493587493896,1.998643223563237,0.9995242904074749,0.0002566874027252197,0.4606325196201181,1.0,7.452711560996249,0.0,35082
deep_bsde,nn,10,3,1.1,True,6.784491765053056,0.0,-0.34211155030546436,0.723,6.784491765053056,0.723,0.702475,0.742,0.12957415194735997,1.5165446005382746,1.574216363086735,0.3467269478081712,1.0280236569539567,2.0066837918443587,2.5713523636353837,8.0,8.000000000000002,-2.0,2.6842072475395757,176.8324413450074,0.3229303130812502,0.6955220103263855,13.416627468992374,0.0,59280
pinn,nn,10,3,1.1,True,2.557547237313961,0.0,-0.31780709029664655,0.864,2.557547237313961,0.864,0.8482375,0.878525,0.05331524255657669,1.3340978336554785,1.355468526776906,0.5903289665319656,1.2262129303106182,1.4981843980831315,1.813040198881069,8.0,8.000000000000002,-2.0,2.106060814089868,56.83866379697261,0.24443117300552764,0.8453016877174377,58.347454900998855,0.0,9227
actor_critic,nn,10,3,1.1,True,1.879242382224885,0.0,-0.23718961585864884,0.882,1.879242382224885,0.882,0.8672375,0.895,0.03524374547273144,1.280766433535685,1.2901943133909244,0.8175008767062923,1.2045793988611817,1.3865954313531417,1.6477226536425416,8.0,8.000000000000002,-2.0,2.2171413801339876,65.77197829810852,0.24862156271371977,0.8674042224884033,19.77977263899811,0.0,9419
lstm,nn,10,3,1.1,True,3.1867672853899474,0.0,-0.19230988098044222,0.85,3.1867672853899474,0.85,0.8335,0.865,0.04316015727824099,1.3439418632318374,1.3777682422027766,0.7127776132893742,1.2136517208432673,1.5308715926373782,1.758276025221846,8.0,8.000000000000002,-2.0,2.7686927704334976,41.454741897752854,0.19508506284002183,0.8221293091773987,20.925944616989,0.0,4938
transformer,nn,10,3,1.1,True,4.800429912372824,0.0,-0.3476576767153211,0.812,4.800429912372824,0.812,0.794,0.8285,0.07110967916102236,1.493946246791288,1.5342944983695421,0.5524659218525423,1.2128844994937036,1.810946410611364,2.2524776062734944,8.0,8.000000000000002,-2.0,2.699241217810497,37.78624191165588,0.30412865602012107,0.7317753434181213,50.90470780999749,0.0,17514
es_grpo,nn,10,3,1.1,True,3.3021145612120932,0.0,-0.2870796995655104,0.7815,3.3021145612120932,0.7815,0.7645,0.7992625,0.044041914640594135,1.358736941257803,1.3659100638271466,0.7921980474212812,1.1353258798021573,1.5712651826534982,1.8991471050856188,8.0,8.000000000000002,-2.0,1.536266672411639,30.302949486821227,0.25657019825753574,0.796875,4.4333505959948525,0.0,5002
es_grpo_long_only,nn,10,3,1.1,True,1.6571152569779977,0.0,-0.6924139686528354,0.7385,1.6571152569779977,0.7385,0.719,0.755,0.060821858303205856,1.5652138020013977,1.4470756559857225,0.7210457486997125,1.081498860748543,1.9176674554338207,2.8133536619067647,2.953391944264891,3.0000000000000004,2.953391944264891,0.9419224852633962,7.6674147535212525,0.4789409504188546,0.677734375,6.158932076999918,0.0,5002
fd_nd,fd,10,4,1.1,True,1.245979725917183,0.0,-0.10925245903191527,0.901,1.245979725917183,0.901,0.8877375,0.9142625,0.036415492499264145,1.0982776152883362,1.1347022005965477,0.7363681038624256,1.1181881350946896,1.1505178363023327,1.1694555462465754,1.5335550516692065,8.000000000000002,-0.06958202033653896,0.2624117243583805,303.4250407392731,0.09473374987745757,,0.0,2.283113134006271,0
fd_merton_multi,fd,10,4,1.1,True,1.5418531631187347,0.0,-0.02188869481519473,1.0,1.5418531631187347,,,,,,,,,,,1.0,1.0,0.02774055765295558,0.22187787289251332,0.0,0.031915269350295,,0.0,0.00012062401219736785,0
nn_mlp_small,nn,10,4,1.1,True,1.9189459424982864,0.0,-0.21888560962541648,0.8625,1.9189459424982864,0.8625,0.848,0.8775,0.04112749409054031,1.2959795086655952,1.332019338076576,0.7063038803700377,1.2185757786773495,1.4342994860221654,1.6352216786174463,8.0,8.000000000000002,-2.0,2.545908738755702,60.27577245233303,0.2141756072113119,0.8617335557937622,15.863204508990748,0.0,1482
nn_mlp_deep,nn,10,4,1.1,True,1.8675513503711256,0.0,-0.1838520797603742,0.8905,1.8675513503711256,0.8905,0.8775,0.904,0.04596392689101921,1.266207373842215,1.3023952984352658,0.6080175874757492,1.2240987166098478,1.383832488626886,1.5653789776179587,8.0,8.000000000000002,-2.0,2.5548160599894207,58.27425056290949,0.20800204229596242,0.8834222555160522,17.292670698996517,0.0,6762
nn_policy_net,nn,10,4,1.1,True,1.9304517997050334,0.0,-0.12527790582437714,0.881,1.9304517997050334,0.881,0.867,0.8945,0.0363382141575123,1.2475375837056797,1.2756769694014993,0.7451730137247694,1.1877881163644421,1.3686990805051937,1.5005878457349164,8.0,8.000000000000002,-2.0,2.760228860626188,50.85477074080756,0.15546483615994247,0.8733929395675659,17.020047587997396,0.0,34698
nn_ste_goalreach,nn,10,4,1.1,True,4.977293586030587,0.0,-0.40562399051512965,0.7455,4.977293586030587,0.7455,0.725975,0.7635,0.069763424924628,1.4829224464282613,1.4746051499499688,0.6632259674493198,1.0861983600422611,1.8176217317081922,2.3755609854348845,8.0,8.000000000000002,-2.0,2.0416629021427934,40.51232706462403,0.33794566833044604,0.759765625,8.705069750998518,0.0,34698
nn_digital_hedge,nn,10,4,1.1,True,1.2017922848569496,0.0,-0.13271471690651404,0.564,1.2017922848569496,0.564,0.543,0.5842625,0.025800401227552384,1.1290871544324022,1.1208533401461764,0.9876168130586912,1.055020338314475,1.18352699985068,1.3314507574441619,1.900754810615781,4.1516504138708115,0.052728131163253714,0.4217353290363924,23.109995452687144,0.08805646946246663,0.56884765625,8.16146388600464,0.0,33537
nn_policy_long_only,nn,10,4,1.1,True,2.222163685485808,0.0,-0.6112805837943984,0.6965,2.222163685485808,0.6965,0.6752375,0.7127625,0.07322699587281951,1.5222696970982206,1.3894927249956244,0.6788762303880188,1.0270135840083687,1.8497278285923484,2.8091193933601772,1.9995781615598878,1.9995798468589783,1.9995781615598878,0.9999054547566086,0.00011932849884033203,0.4608654697990406,0.6914787292480469,17.41933724998671,0.0,34698
nn_ste_long_only,nn,10,4,1.1,True,2.222171575455617,0.0,-0.6112922152524181,0.6965,2.222171575455617,0.6965,0.6752375,0.7127625,0.07322867225310359,1.5222839315942451,1.3894991706249615,0.6788687703166424,1.027010483170574,1.8497503191155866,2.809181864699958,1.9996303236899684,1.9996318817138672,1.9996303236899684,0.9999027097996195,0.00010767579078674316,0.46087683056739015,0.7041015625,11.364430177010945,0.0,34698
nn_digital_hedge_long_only,nn,10,4,1.1,False,1.0420604453662976,0.057939554633702484,-0.2629972236761742,0.5965,1.0420604453662976,0.5965,0.5722375,0.616025,0.0316131465604672,1.1414983260178697,1.1227415542220758,0.9569148854968219,1.046758201737307,1.2171479111255106,1.403232928712959,0.6033301926815687,1.0000001266598701,0.6033301926815687,0.2514304616113207,7.583480823785067,0.10443114913461313,0.57373046875,15.864212613989366,0.0,33537
